"Plot Title: site1km"
"#","Date Time, GMT-06:00","Pressure, mbar (LGR S/N: 21623136, SEN S/N: 21318865)","Voltage, V (LGR S/N: 21623136, SEN S/N: 21378796)","Current, mA (LGR S/N: 21623136, SEN S/N: 21378796)","Wind Speed, m/s (LGR S/N: 21623136, SEN S/N: 21534756)","Gust Speed, m/s (LGR S/N: 21623136, SEN S/N: 21534756)","Wind Direction, ø (LGR S/N: 21623136, SEN S/N: 21534756)","Temp, °C (LGR S/N: 21623136, SEN S/N: 21549906)","RH, % (LGR S/N: 21623136, SEN S/N: 21549906)"
264,11/06/23 02:52:52 PM,825.350,-0.2039,0.0000,5.68,8.35,261.1,6.593,91.302
265,11/06/23 03:02:52 PM,825.650,-0.1988,0.0000,4.68,8.02,261.1,6.183,91.351
266,11/06/23 03:12:52 PM,825.850,-0.2039,0.0000,4.34,7.68,259.7,5.885,91.305
267,11/06/23 03:22:52 PM,826.050,-0.2039,0.0000,4.01,6.35,265.3,5.638,91.476
268,11/06/23 03:32:52 PM,826.350,-0.2039,0.0000,5.01,7.35,262.5,5.293,93.626
269,11/06/23 03:42:52 PM,826.550,-0.2039,0.0000,6.35,11.02,263.9,4.716,95.314
270,11/06/23 03:52:52 PM,826.750,-0.2039,0.0000,6.35,11.02,262.5,4.298,96.260
271,11/06/23 04:02:52 PM,826.850,-0.2039,0.0000,6.68,9.68,265.3,4.102,94.752
272,11/06/23 04:12:52 PM,826.950,-0.2039,0.0000,6.35,10.02,271.0,3.882,94.768
273,11/06/23 04:22:52 PM,827.150,-0.2039,0.0000,5.34,9.35,271.0,3.681,95.627
274,11/06/23 04:32:52 PM,827.250,-0.2039,0.0000,4.34,6.01,278.0,3.676,95.615
275,11/06/23 04:42:52 PM,827.350,-0.2039,0.0000,3.67,6.01,273.8,3.684,95.006
276,11/06/23 04:52:52 PM,827.550,-0.2039,0.0000,2.00,3.67,266.7,3.735,96.014
277,11/06/23 05:02:52 PM,827.350,-0.2039,0.0000,2.00,3.34,256.9,3.882,95.947
278,11/06/23 05:12:52 PM,827.250,-0.2039,0.0000,2.00,3.34,259.7,4.000,94.682
279,11/06/23 05:22:52 PM,827.150,-0.2039,0.0000,1.67,2.67,262.5,3.869,94.368
280,11/06/23 05:32:52 PM,827.250,-0.2039,0.0000,1.00,2.34,271.0,3.861,93.771
281,11/06/23 05:42:52 PM,827.150,-0.2039,0.0000,1.00,2.34,280.8,4.121,92.778
282,11/06/23 05:52:52 PM,827.450,-0.2039,0.0000,1.00,1.67,294.8,3.480,93.945
283,11/06/23 06:02:52 PM,827.350,-0.2039,0.0000,1.34,2.67,314.5,3.585,95.007
284,11/06/23 06:12:52 PM,827.550,-0.2039,0.0000,1.00,1.67,283.6,3.692,94.212
285,11/06/23 06:22:52 PM,827.550,-0.2039,0.0000,0.67,1.34,287.8,2.947,94.807
286,11/06/23 06:32:52 PM,827.650,-0.2039,0.0000,0.00,0.00,287.8,2.528,95.631
287,11/06/23 06:42:52 PM,827.650,-0.2039,0.0000,0.00,0.00,287.8,2.175,96.147
288,11/06/23 06:52:52 PM,827.850,-0.2039,0.0000,0.00,0.00,287.8,1.703,96.471
289,11/06/23 07:02:52 PM,827.950,-0.2039,0.0000,0.00,0.67,287.8,1.284,97.165
290,11/06/23 07:12:52 PM,828.050,-0.1988,0.0000,0.00,0.67,287.8,1.070,97.430
291,11/06/23 07:22:52 PM,828.150,-0.2039,0.0000,0.00,0.00,287.8,0.679,97.804
292,11/06/23 07:32:52 PM,828.350,-0.2039,0.0000,0.33,1.00,307.5,0.695,98.408
293,11/06/23 07:42:52 PM,828.350,-0.2039,0.0000,0.67,1.34,352.4,0.569,98.451
294,11/06/23 07:52:52 PM,828.350,-0.2039,0.0000,0.33,1.34,0.0,0.416,98.456
295,11/06/23 08:02:52 PM,828.450,-0.1988,0.0000,0.33,1.00,329.9,0.124,98.415
296,11/06/23 08:12:52 PM,828.550,-0.2039,0.0000,0.00,0.33,261.1,-0.426,98.680
297,11/06/23 08:22:52 PM,828.550,-0.2039,0.0000,0.33,1.67,297.6,-0.292,99.126
298,11/06/23 08:32:52 PM,828.550,-0.2039,0.0000,1.00,1.67,352.4,0.255,99.786
299,11/06/23 08:42:52 PM,828.450,-0.2039,0.0000,0.33,0.67,151.6,0.126,99.142
300,11/06/23 08:52:52 PM,828.550,-0.2039,0.0000,0.33,1.00,276.6,-0.238,98.833
301,11/06/23 09:02:52 PM,828.450,-0.2039,0.0000,0.00,0.33,261.1,-1.407,97.328
302,11/06/23 09:12:52 PM,828.450,-0.2039,0.0000,0.00,0.00,261.1,-1.643,99.777
303,11/06/23 09:22:52 PM,828.450,-0.2039,0.0000,0.00,0.00,261.1,-1.257,99.722
304,11/06/23 09:32:52 PM,828.550,-0.2039,0.0000,0.00,0.67,304.7,-1.742,99.492
305,11/06/23 09:42:52 PM,828.650,-0.2039,0.0000,1.67,2.67,335.5,-0.225,99.962
306,11/06/23 09:52:52 PM,828.750,-0.2039,0.0000,2.00,3.67,322.9,1.360,97.986
307,11/06/23 10:02:52 PM,828.850,-0.2039,0.0000,1.00,3.01,344.0,1.628,95.439
308,11/06/23 10:12:52 PM,828.850,-0.2039,0.0000,0.33,1.34,32.3,0.815,97.632
309,11/06/23 10:22:52 PM,828.950,-0.2039,0.0000,0.67,1.67,133.4,0.780,99.866
310,11/06/23 10:32:52 PM,829.050,-0.2039,0.0000,0.00,1.00,162.9,-0.002,99.715
311,11/06/23 10:42:52 PM,828.950,-0.2039,0.0000,0.00,0.00,162.9,-0.206,99.995
312,11/06/23 10:52:52 PM,829.050,-0.2039,0.0000,0.33,1.00,221.8,-0.464,99.971
313,11/06/23 11:02:52 PM,829.150,-0.2039,0.0000,0.00,0.67,224.6,-0.254,99.997
314,11/06/23 11:12:52 PM,829.150,-0.2039,0.0000,0.00,0.67,224.6,-0.177,99.997
315,11/06/23 11:22:52 PM,829.250,-0.1988,0.0000,0.33,0.67,224.6,-0.206,99.997
316,11/06/23 11:32:52 PM,829.150,-0.2039,0.0000,0.00,0.00,224.6,-0.370,99.997
317,11/06/23 11:42:52 PM,829.250,-0.2039,0.0000,0.67,1.34,320.1,-0.388,99.997
318,11/06/23 11:52:52 PM,829.150,-0.2039,0.0000,0.67,1.67,353.8,-0.279,99.997
319,11/07/23 12:02:52 AM,829.150,-0.2039,0.0000,0.67,1.67,327.1,-0.177,99.997
320,11/07/23 12:12:52 AM,829.050,-0.2039,0.0000,0.67,1.34,322.9,-0.195,99.997
321,11/07/23 12:22:52 AM,829.050,-0.2039,0.0000,0.00,0.00,285.0,-0.579,99.997
322,11/07/23 12:32:52 AM,828.950,-0.2039,0.0000,0.00,0.00,283.6,0.011,99.997
323,11/07/23 12:42:52 AM,828.950,-0.2039,0.0000,0.00,0.00,279.4,-0.222,99.997
324,11/07/23 12:52:52 AM,828.950,-0.2039,0.0000,0.33,1.67,299.0,-0.053,99.997
325,11/07/23 01:02:52 AM,828.950,-0.2039,0.0000,0.33,1.34,339.7,0.212,99.959
326,11/07/23 01:12:52 AM,828.850,-0.2039,0.0000,0.33,1.00,314.5,-0.008,98.766
327,11/07/23 01:22:52 AM,828.850,-0.2039,0.0000,1.34,3.01,299.0,-0.037,98.827
328,11/07/23 01:32:52 AM,829.050,-0.2039,0.0000,0.67,2.34,282.2,0.360,97.972
329,11/07/23 01:42:52 AM,829.150,-0.2039,0.0000,1.34,2.67,285.0,0.461,99.008
330,11/07/23 01:52:52 AM,829.350,-0.2039,0.0000,1.34,4.68,242.9,0.116,98.279
331,11/07/23 02:02:52 AM,829.550,-0.2039,0.0000,1.67,3.34,266.7,0.633,99.693
332,11/07/23 02:12:52 AM,829.150,-0.2039,0.0000,0.67,2.00,220.4,1.145,97.841
333,11/07/23 02:22:52 AM,829.050,-0.2039,0.0000,0.00,0.67,244.3,0.847,98.038
334,11/07/23 02:32:52 AM,829.050,-0.2039,0.0000,0.67,1.34,248.5,0.866,98.332
335,11/07/23 02:42:52 AM,828.950,-0.2039,0.0000,0.67,1.00,269.6,0.965,97.548
336,11/07/23 02:52:52 AM,828.750,-0.2039,0.0000,1.00,1.67,275.2,0.780,96.281
337,11/07/23 03:02:52 AM,828.850,-0.2039,0.0000,1.34,1.67,285.0,0.641,96.095
338,11/07/23 03:12:52 AM,828.850,-0.2039,0.0000,1.67,2.00,285.0,0.475,96.045
339,11/07/23 03:22:52 AM,828.950,-0.2039,0.0000,1.67,2.00,286.4,0.242,97.171
340,11/07/23 03:32:52 AM,828.950,-0.2039,0.0000,1.67,2.00,297.6,0.228,97.098
341,11/07/23 03:42:52 AM,828.950,-0.2039,0.0000,2.00,2.34,292.0,0.207,98.025
342,11/07/23 03:52:52 AM,829.050,-0.2039,0.0000,2.00,2.67,289.2,0.134,99.110
343,11/07/23 04:02:52 AM,829.150,-0.2039,0.0000,2.00,2.34,283.6,-0.123,99.564
344,11/07/23 04:12:52 AM,829.050,-0.2039,0.0000,1.67,2.34,287.8,-0.153,99.997
345,11/07/23 04:22:52 AM,829.150,-0.2039,0.0000,1.67,2.34,286.4,-0.364,99.997
346,11/07/23 04:32:52 AM,829.150,-0.2039,0.0000,1.34,2.00,285.0,-0.901,99.997
347,11/07/23 04:42:52 AM,829.350,-0.2039,0.0000,1.34,2.00,290.6,-0.726,99.997
348,11/07/23 04:52:52 AM,829.250,-0.2039,0.0000,1.00,1.34,283.6,-0.799,99.997
349,11/07/23 05:02:52 AM,829.250,-0.2039,0.0000,1.00,1.67,289.2,-0.592,99.997
350,11/07/23 05:12:52 AM,829.350,-0.2039,0.0000,1.34,2.00,289.2,-0.791,99.997
351,11/07/23 05:22:52 AM,829.250,-0.2039,0.0000,1.67,2.67,303.2,-0.732,99.997
352,11/07/23 05:32:52 AM,829.350,-0.2039,0.0000,1.67,2.00,286.4,-0.592,99.997
353,11/07/23 05:42:52 AM,829.450,-0.2039,0.0000,1.00,1.34,259.7,-1.064,99.997
354,11/07/23 05:52:52 AM,829.450,-0.2039,0.0000,1.00,1.34,259.7,-0.721,99.997
355,11/07/23 06:02:52 AM,829.450,-0.2039,0.0000,1.00,1.34,283.6,-0.289,99.997
356,11/07/23 06:12:52 AM,829.550,-0.2039,0.0000,0.00,1.00,292.0,-0.284,99.997
357,11/07/23 06:22:52 AM,829.650,-0.2039,0.0000,0.33,1.00,318.7,-0.740,99.823
358,11/07/23 06:32:52 AM,829.550,-0.2039,0.0000,0.33,0.67,47.7,-1.514,99.997
359,11/07/23 06:42:52 AM,829.550,-0.2039,0.0000,0.00,0.00,54.8,-1.064,99.997
360,11/07/23 06:52:52 AM,829.750,-0.2039,0.0000,0.33,1.00,334.1,-0.804,99.997
361,11/07/23 07:02:52 AM,829.850,-0.2039,0.0000,1.00,2.00,293.4,0.062,99.979
362,11/07/23 07:12:52 AM,829.850,-0.2039,0.0000,1.34,1.67,280.8,-0.718,99.921
363,11/07/23 07:22:52 AM,829.850,-0.2039,0.0000,1.34,2.00,310.3,-0.791,99.997
364,11/07/23 07:32:52 AM,829.850,-0.2039,0.0000,0.67,1.00,304.7,-0.563,99.997
365,11/07/23 07:42:52 AM,829.950,-0.2039,0.0000,1.00,1.67,292.0,-0.300,99.933
366,11/07/23 07:52:52 AM,829.950,-0.1988,0.0000,1.34,1.67,297.6,-0.077,97.714
367,11/07/23 08:02:52 AM,829.950,-0.2039,0.0000,1.34,2.34,294.8,0.097,95.848
368,11/07/23 08:12:52 AM,830.050,-0.2039,0.0000,2.00,3.01,286.4,0.073,95.489
369,11/07/23 08:22:52 AM,830.050,-0.2039,0.0000,2.34,3.67,279.4,0.008,95.642
370,11/07/23 08:32:52 AM,830.050,-0.2039,0.0000,2.34,3.67,283.6,0.019,95.352
371,11/07/23 08:42:52 AM,830.250,-0.2039,0.0000,2.34,3.67,294.8,0.078,95.444
372,11/07/23 08:52:52 AM,830.150,-0.2039,0.0000,3.01,5.01,307.5,0.654,93.170
373,11/07/23 09:02:52 AM,830.250,-0.2039,0.0000,2.67,4.68,306.1,0.909,92.142
374,11/07/23 09:12:52 AM,830.450,-0.2039,0.0000,2.34,3.01,299.0,0.711,94.038
375,11/07/23 09:22:52 AM,830.650,-0.2039,0.0000,2.34,3.67,293.4,0.577,95.500
376,11/07/23 09:32:52 AM,830.650,-0.2039,0.0000,2.34,4.01,294.8,0.614,95.854
377,11/07/23 09:42:52 AM,830.350,-0.2039,0.0000,2.67,4.68,272.4,1.303,92.947
378,11/07/23 09:52:52 AM,830.550,-0.2039,0.0000,3.67,5.68,256.9,1.735,90.832
379,11/07/23 10:02:52 AM,830.650,-0.2039,0.0000,4.01,6.01,261.1,1.697,91.662
380,11/07/23 10:12:52 AM,830.650,-0.2039,0.0000,4.34,6.68,259.7,1.821,92.013
381,11/07/23 10:22:52 AM,830.450,-0.2039,0.0000,4.34,7.01,263.9,2.172,90.889
382,11/07/23 10:32:52 AM,830.350,-0.2039,0.0000,4.34,5.68,265.3,2.797,89.215
383,11/07/23 10:42:52 AM,830.150,-0.2039,0.0000,4.34,7.01,263.9,2.963,89.273
384,11/07/23 10:52:52 AM,830.050,-0.2039,0.0000,4.68,7.01,265.3,3.400,86.394
385,11/07/23 11:02:52 AM,830.850,-0.2039,0.0000,3.67,6.01,271.0,2.778,87.276
386,11/07/23 11:12:52 AM,830.950,-0.2039,0.0000,3.34,6.01,266.7,2.443,88.186
387,11/07/23 11:22:52 AM,830.450,-0.2039,0.0000,4.68,7.01,262.5,3.011,85.779
388,11/07/23 11:32:52 AM,830.650,-0.2039,0.0000,4.68,7.68,254.1,3.175,85.847
389,11/07/23 11:42:52 AM,830.950,-0.1988,0.0000,4.68,6.68,255.5,2.912,86.715
390,11/07/23 11:52:52 AM,831.150,-0.2039,0.0000,5.01,7.01,259.7,2.461,88.176
391,11/07/23 12:02:52 PM,831.250,-0.2039,0.0000,5.01,7.01,256.9,2.357,89.709
392,11/07/23 12:12:52 PM,831.350,-0.2039,0.0000,5.01,7.01,256.9,2.435,89.181
393,11/07/23 12:22:52 PM,831.250,-0.2039,0.0000,4.34,6.35,262.5,2.754,88.728
394,11/07/23 12:32:52 PM,831.150,-0.2039,0.0000,4.68,7.68,265.3,3.378,84.689
395,11/07/23 12:42:52 PM,831.050,-0.1988,0.0000,4.34,7.35,272.4,3.845,83.075
396,11/07/23 12:52:52 PM,831.050,-0.2039,0.0000,5.01,7.35,259.7,4.244,81.221
397,11/07/23 01:02:52 PM,831.050,-0.2039,0.0000,5.01,7.68,256.9,4.226,80.908
398,11/07/23 01:12:52 PM,830.750,-0.1988,0.0000,5.68,7.35,255.5,4.630,77.568
399,11/07/23 01:22:52 PM,830.750,-0.1988,0.0000,5.34,8.35,261.1,4.703,76.156
400,11/07/23 01:32:52 PM,830.550,-0.2039,0.0000,5.34,7.35,256.9,4.654,77.513
401,11/07/23 01:42:52 PM,830.350,-0.2039,0.0000,5.68,8.02,247.1,4.982,74.496
402,11/07/23 01:52:52 PM,830.350,-0.2039,0.0000,5.01,8.02,258.3,5.287,72.882
403,11/07/23 02:02:52 PM,830.650,-0.2039,0.0000,5.01,7.01,251.3,4.448,73.390
404,11/07/23 02:12:52 PM,830.250,-0.2039,0.0000,5.01,7.68,255.5,5.116,71.878
405,11/07/23 02:22:52 PM,830.150,-0.2039,0.0000,5.68,8.35,256.9,5.113,71.220
406,11/07/23 02:32:52 PM,830.150,-0.2039,0.0000,6.01,8.68,262.5,5.250,70.990
407,11/07/23 02:42:52 PM,830.050,-0.1988,0.0000,6.01,10.02,255.5,5.480,69.323
408,11/07/23 02:52:52 PM,830.950,-0.2039,0.0000,4.68,7.35,273.8,4.882,69.482
409,11/07/23 03:02:52 PM,830.750,-0.2039,0.0000,5.34,7.35,275.2,5.427,66.517
410,11/07/23 03:12:52 PM,830.450,-0.1988,0.0000,5.34,8.02,269.6,5.724,63.441
411,11/07/23 03:22:52 PM,830.450,-0.2039,0.0000,5.68,9.02,272.4,5.917,58.552
412,11/07/23 03:32:52 PM,830.450,-0.2039,0.0000,6.01,9.35,268.1,5.740,55.291
413,11/07/23 03:42:52 PM,830.650,-0.1988,0.0000,5.34,8.68,269.6,5.786,54.994
414,11/07/23 03:52:52 PM,830.650,-0.2039,0.0000,5.01,8.68,266.7,5.872,57.018
415,11/07/23 04:02:52 PM,830.750,-0.1988,0.0000,6.01,9.35,252.7,5.451,58.492
416,11/07/23 04:12:52 PM,830.950,-0.2039,0.0000,5.68,8.68,261.1,5.411,61.215
417,11/07/23 04:22:52 PM,831.050,-0.2039,0.0000,5.68,8.68,259.7,5.303,62.994
418,11/07/23 04:32:52 PM,831.250,-0.2039,0.0000,5.34,8.35,272.4,5.563,61.143
419,11/07/23 04:42:52 PM,831.350,-0.2039,0.0000,5.01,7.68,273.8,5.234,61.912
420,11/07/23 04:52:52 PM,831.450,-0.2039,0.0000,5.34,8.02,278.0,5.038,62.441
421,11/07/23 05:02:52 PM,831.450,-0.2039,0.0000,5.34,7.35,261.1,4.853,63.020
422,11/07/23 05:12:52 PM,831.950,-0.2039,0.0000,5.01,7.35,262.5,4.354,63.758
423,11/07/23 05:22:52 PM,832.450,-0.2039,0.0000,5.01,8.68,273.8,3.719,66.337
424,11/07/23 05:32:52 PM,832.650,-0.1988,0.0000,6.01,9.02,275.2,3.365,68.096
425,11/07/23 05:42:52 PM,832.650,-0.2039,0.0000,5.68,8.35,276.6,3.102,70.953
426,11/07/23 05:52:52 PM,832.650,-0.2039,0.0000,5.01,7.68,273.8,2.944,72.605
427,11/07/23 06:02:52 PM,832.750,-0.2039,0.0000,4.01,6.35,265.3,2.649,74.887
428,11/07/23 06:12:52 PM,832.850,-0.2039,0.0000,4.68,7.35,261.1,2.571,76.396
429,11/07/23 06:22:52 PM,833.050,-0.2039,0.0000,4.34,6.68,262.5,2.386,76.481
430,11/07/23 06:32:52 PM,833.050,-0.2039,0.0000,4.34,7.01,262.5,2.209,76.858
431,11/07/23 06:42:52 PM,833.250,-0.2039,0.0000,4.68,8.35,259.7,2.126,77.395
432,11/07/23 06:52:52 PM,833.350,-0.1988,0.0000,4.68,7.01,261.1,1.973,79.097
433,11/07/23 07:02:52 PM,833.450,-0.2039,0.0000,5.01,7.35,263.9,1.751,80.984
434,11/07/23 07:12:52 PM,833.650,-0.2039,0.0000,5.34,7.68,262.5,1.713,80.244
435,11/07/23 07:22:52 PM,833.750,-0.2039,0.0000,4.68,7.01,262.5,1.681,80.085
436,11/07/23 07:32:52 PM,833.950,-0.1988,0.0000,3.34,5.68,266.7,1.445,81.479
437,11/07/23 07:42:52 PM,834.050,-0.2039,0.0000,2.67,5.01,266.7,1.183,83.386
438,11/07/23 07:52:52 PM,834.050,-0.2039,0.0000,3.34,6.01,275.2,1.306,84.070
439,11/07/23 08:02:52 PM,834.150,-0.2039,0.0000,3.67,6.01,268.1,1.362,84.128
440,11/07/23 08:12:52 PM,834.250,-0.2039,0.0000,3.34,5.68,261.1,1.354,84.723
441,11/07/23 08:22:52 PM,834.450,-0.2039,0.0000,3.01,5.34,251.3,1.220,85.835
442,11/07/23 08:32:52 PM,834.550,-0.1988,0.0000,2.34,4.34,249.9,1.217,86.288
443,11/07/23 08:42:52 PM,834.650,-0.2039,0.0000,3.01,5.34,255.5,1.330,86.258
444,11/07/23 08:52:52 PM,834.850,-0.2039,0.0000,2.34,4.01,262.5,1.378,86.337
445,11/07/23 09:02:52 PM,834.850,-0.2039,0.0000,2.00,3.67,262.5,1.022,87.405
446,11/07/23 09:12:52 PM,834.950,-0.2039,0.0000,2.67,5.01,268.1,1.019,88.058
447,11/07/23 09:22:52 PM,835.050,-0.2039,0.0000,2.67,4.34,273.8,1.351,87.227
448,11/07/23 09:32:52 PM,835.150,-0.2039,0.0000,2.67,5.01,268.1,1.456,87.095
449,11/07/23 09:42:52 PM,835.250,-0.2039,0.0000,3.34,5.01,263.9,1.553,86.584
450,11/07/23 09:52:52 PM,835.250,-0.2039,0.0000,2.67,4.68,272.4,1.595,86.099
451,11/07/23 10:02:52 PM,835.350,-0.2039,0.0000,2.67,4.34,265.3,1.558,86.371
452,11/07/23 10:12:52 PM,835.450,-0.2039,0.0000,2.34,4.01,272.4,1.563,86.514
453,11/07/23 10:22:52 PM,835.450,-0.2039,0.0000,2.00,3.34,251.3,1.491,86.941
454,11/07/23 10:32:52 PM,835.450,-0.2039,0.0000,2.34,4.68,248.5,1.483,87.051
455,11/07/23 10:42:52 PM,835.650,-0.2039,0.0000,2.67,4.68,255.5,1.577,86.705
456,11/07/23 10:52:52 PM,835.750,-0.2039,0.0000,2.67,4.34,251.3,1.612,86.645
457,11/07/23 11:02:52 PM,835.950,-0.2039,0.0000,2.34,4.01,249.9,1.671,86.441
458,11/07/23 11:12:52 PM,835.950,-0.2039,0.0000,2.34,4.34,245.7,1.646,86.285
459,11/07/23 11:22:52 PM,836.150,-0.2039,0.0000,1.67,3.34,255.5,1.574,86.706
460,11/07/23 11:32:52 PM,836.250,-0.2039,0.0000,1.67,3.34,268.1,1.703,85.010
461,11/07/23 11:42:52 PM,836.350,-0.2039,0.0000,1.67,3.01,261.1,1.743,83.578
462,11/07/23 11:52:52 PM,836.350,-0.2039,0.0000,1.67,3.01,252.7,1.636,84.205
463,11/08/23 12:02:52 AM,836.450,-0.2039,0.0000,2.00,4.68,263.9,1.695,84.137
464,11/08/23 12:12:52 AM,836.550,-0.2039,0.0000,2.00,3.01,261.1,1.735,83.441
465,11/08/23 12:22:52 AM,836.550,-0.2039,0.0000,1.34,2.34,255.5,1.523,84.216
466,11/08/23 12:32:52 AM,836.550,-0.2039,0.0000,1.00,1.67,249.9,1.250,84.118
467,11/08/23 12:42:52 AM,836.450,-0.2039,0.0000,1.00,2.00,251.3,0.869,82.986
468,11/08/23 12:52:52 AM,836.650,-0.2039,0.0000,1.67,2.34,265.3,0.512,80.923
469,11/08/23 01:02:52 AM,836.650,-0.2039,0.0000,2.00,2.67,269.6,0.089,83.023
470,11/08/23 01:12:52 AM,836.650,-0.2039,0.0000,2.00,2.67,262.5,-0.179,85.058
471,11/08/23 01:22:52 AM,836.850,-0.2039,0.0000,2.00,3.01,263.9,-0.536,86.619
472,11/08/23 01:32:52 AM,836.950,-0.2039,0.0000,2.34,3.34,259.7,-0.531,86.430
473,11/08/23 01:42:52 AM,836.950,-0.2039,0.0000,2.00,3.34,258.3,-0.528,86.647
474,11/08/23 01:52:52 AM,837.150,-0.2039,0.0000,1.00,2.00,276.6,-0.332,85.412
475,11/08/23 02:02:52 AM,837.250,-0.2039,0.0000,0.33,1.34,299.0,-0.356,84.317
476,11/08/23 02:12:52 AM,837.250,-0.2039,0.0000,0.67,1.34,306.1,-0.281,83.996
477,11/08/23 02:22:52 AM,837.350,-0.2039,0.0000,1.00,1.67,301.8,-0.209,83.270
478,11/08/23 02:32:52 AM,837.450,-0.2039,0.0000,1.67,2.00,287.8,-1.179,86.694
479,11/08/23 02:42:52 AM,837.450,-0.2039,0.0000,1.67,2.34,280.8,-1.201,87.930
480,11/08/23 02:52:52 AM,837.550,-0.2039,0.0000,1.34,2.00,293.4,-1.128,87.056
481,11/08/23 03:02:52 AM,837.650,-0.2039,0.0000,1.67,2.00,292.0,-1.000,86.162
482,11/08/23 03:12:52 AM,837.750,-0.2039,0.0000,1.67,2.00,289.2,-1.136,86.699
483,11/08/23 03:22:52 AM,837.950,-0.2039,0.0000,1.67,2.00,293.4,-0.847,85.637
484,11/08/23 03:32:52 AM,837.950,-0.2039,0.0000,1.67,2.34,286.4,-1.254,86.619
485,11/08/23 03:42:52 AM,837.950,-0.2039,0.0000,2.00,2.67,289.2,-1.190,86.726
486,11/08/23 03:52:52 AM,837.950,-0.2039,0.0000,2.34,3.01,287.8,-1.147,86.508
487,11/08/23 04:02:52 AM,837.950,-0.2039,0.0000,2.00,2.67,280.8,-1.501,87.544
488,11/08/23 04:12:52 AM,838.050,-0.2039,0.0000,2.00,3.01,273.8,-1.386,87.265
489,11/08/23 04:22:52 AM,838.150,-0.2039,0.0000,2.34,3.01,272.4,-1.295,86.664
490,11/08/23 04:32:52 AM,838.250,-0.2039,0.0000,2.00,3.01,276.6,-1.346,86.926
491,11/08/23 04:42:52 AM,838.250,-0.2039,0.0000,1.67,2.00,286.4,-1.568,87.517
492,11/08/23 04:52:52 AM,838.450,-0.2039,0.0000,2.00,2.67,289.2,-1.372,86.751
493,11/08/23 05:02:52 AM,838.450,-0.2039,0.0000,2.00,2.67,285.0,-1.169,85.841
494,11/08/23 05:12:52 AM,838.550,-0.2039,0.0000,2.34,2.67,287.8,-1.635,87.132
495,11/08/23 05:22:52 AM,838.450,-0.2039,0.0000,2.34,2.67,286.4,-1.697,87.544
496,11/08/23 05:32:52 AM,838.450,-0.2039,0.0000,2.34,3.01,282.2,-1.911,88.409
497,11/08/23 05:42:52 AM,838.550,-0.2039,0.0000,2.67,3.34,283.6,-1.989,88.914
498,11/08/23 05:52:52 AM,838.750,-0.2039,0.0000,2.67,4.01,279.4,-1.868,89.354
499,11/08/23 06:02:52 AM,838.850,-0.2039,0.0000,2.67,3.67,282.2,-1.675,88.997
500,11/08/23 06:12:52 AM,838.950,-0.2039,0.0000,2.67,3.67,285.0,-1.777,89.470
501,11/08/23 06:22:52 AM,839.050,-0.2039,0.0000,2.34,3.34,286.4,-2.008,90.234
502,11/08/23 06:32:52 AM,839.150,-0.2039,0.0000,2.34,3.34,289.2,-2.163,90.805
503,11/08/23 06:42:52 AM,839.250,-0.2039,0.0000,2.34,3.34,290.6,-2.233,91.240
504,11/08/23 06:52:52 AM,839.250,-0.1988,0.0000,2.00,3.01,294.8,-2.295,91.312
505,11/08/23 07:02:52 AM,839.350,-0.2039,0.0000,2.00,2.67,297.6,-2.423,91.608
506,11/08/23 07:12:52 AM,839.350,-0.2039,0.0000,1.67,2.34,289.2,-2.641,92.209
507,11/08/23 07:22:52 AM,839.450,-0.1988,0.0000,1.67,2.34,283.6,-2.638,92.164
508,11/08/23 07:32:52 AM,839.550,-0.2039,0.0000,1.67,2.34,275.2,-3.212,92.782
509,11/08/23 07:42:52 AM,839.650,-0.2039,0.0000,1.34,2.00,276.6,-3.005,93.500
510,11/08/23 07:52:52 AM,839.650,-0.2039,0.0000,0.67,1.34,282.2,-2.804,91.719
511,11/08/23 08:02:52 AM,839.850,-0.2039,0.0000,0.33,1.34,308.9,-4.619,93.188
512,11/08/23 08:12:52 AM,839.950,-0.2039,0.0000,0.67,1.00,4.2,-4.072,96.165
513,11/08/23 08:22:52 AM,839.850,-0.2039,0.0000,0.33,1.00,351.0,-4.142,94.725
514,11/08/23 08:32:52 AM,840.050,-0.2039,0.0000,1.00,1.34,287.8,-4.002,96.001
515,11/08/23 08:42:52 AM,840.050,-0.2039,0.0000,1.67,2.67,271.0,-3.064,93.516
516,11/08/23 08:52:52 AM,839.950,-0.2039,0.0000,2.34,3.01,272.4,-2.273,91.278
517,11/08/23 09:02:52 AM,839.850,-0.2039,0.0000,2.67,3.67,278.0,-1.659,90.076
518,11/08/23 09:12:52 AM,839.750,-0.2039,0.0000,3.34,5.01,285.0,-1.541,89.834
519,11/08/23 09:22:52 AM,839.750,-0.2039,0.0000,4.34,6.01,283.6,-1.193,89.371
520,11/08/23 09:32:52 AM,839.750,-0.2039,0.0000,3.67,5.68,285.0,-0.694,87.684
521,11/08/23 09:42:52 AM,839.850,-0.2039,0.0000,3.67,5.34,292.0,-0.785,87.381
522,11/08/23 09:52:52 AM,839.950,-0.2039,0.0000,2.67,4.68,301.8,-0.643,87.164
523,11/08/23 10:02:52 AM,840.050,-0.2039,0.0000,2.67,4.34,299.0,-0.238,85.911
524,11/08/23 10:12:52 AM,840.150,-0.2039,0.0000,2.67,4.01,287.8,0.105,85.573
